"Week","Date","Fuel","Variable","Value","Unit","Status"
"2017w20",2017-05-19,"Regular Petrol","Importer margin trend",28.9113645834089,"NZD c/L","Final"
"2017w20",2017-05-19,"Premium Petrol 95R","Importer cost",65.6796046216735,"NZD c/L","Final"
"2017w20",2017-05-19,"Premium Petrol 95R","Price excluding tax",106.149940030984,"NZD c/L","Final"
"2017w20",2017-05-19,"Premium Petrol 95R","ETS",2.684,"NZD c/L","Final"
"2017w20",2017-05-19,"Premium Petrol 95R","GST",26.4176910046475,"NZD c/L","Final"
"2017w20",2017-05-19,"Premium Petrol 95R","Taxes",67.284,"NZD c/L","Final"
"2017w20",2017-05-19,"Premium Petrol 95R","Board price",210.9,"NZD c/L","Final"
"2017w20",2017-05-19,"Premium Petrol 95R","Adjusted retail price",202.535631035631,"NZD c/L","Final"
"2017w20",2017-05-19,"Premium Petrol 95R","Importer margin",40.47033540931,"NZD c/L","Final"
"2017w20",2017-05-19,"Premium Petrol 95R","Importer margin trend",40.6779912627656,"NZD c/L","Final"
"2017w21",2017-05-26,"NA","Dubai crude price",52.06,"USD/bbl","Final"
"2017w21",2017-05-26,"NA","Dubai crude price",74.3310774151175,"NZD/bbl","Final"
"2017w21",2017-05-26,"NA","Exchange rate",0.70038,"USD/NZD","Final"
"2017w21",2017-05-26,"Diesel","Importer cost",61.5241104186226,"NZD c/L","Final"
"2017w21",2017-05-26,"Diesel","Price excluding tax",97.7169252747253,"NZD c/L","Final"
"2017w21",2017-05-26,"Diesel","ETS",3.0278,"NZD c/L","Final"
"2017w21",2017-05-26,"Diesel","GST",15.1912087912088,"NZD c/L","Final"
"2017w21",2017-05-26,"Diesel","Taxes",0.53,"NZD c/L","Final"
"2017w21",2017-05-26,"Diesel","Board price",131.9,"NZD c/L","Final"
"2017w21",2017-05-26,"Diesel","Adjusted retail price",116.465934065934,"NZD c/L","Final"
"2017w21",2017-05-26,"Diesel","Importer margin",36.1928148561027,"NZD c/L","Final"
"2017w21",2017-05-26,"Diesel","Importer margin trend",35.843430012383,"NZD c/L","Final"
"2017w21",2017-05-26,"Regular Petrol","Importer cost",64.3127976279971,"NZD c/L","Final"
"2017w21",2017-05-26,"Regular Petrol","Price excluding tax",92.8494861442905,"NZD c/L","Final"
"2017w21",2017-05-26,"Regular Petrol","ETS",2.6195,"NZD c/L","Final"
"2017w21",2017-05-26,"Regular Petrol","GST",24.4129479216436,"NZD c/L","Final"
"2017w21",2017-05-26,"Regular Petrol","Taxes",67.284,"NZD c/L","Final"
"2017w21",2017-05-26,"Regular Petrol","Board price",201.9,"NZD c/L","Final"
"2017w21",2017-05-26,"Regular Petrol","Adjusted retail price",187.165934065934,"NZD c/L","Final"
"2017w21",2017-05-26,"Regular Petrol","Importer margin",28.5366885162934,"NZD c/L","Final"
"2017w21",2017-05-26,"Regular Petrol","Importer margin trend",28.905117077037,"NZD c/L","Final"
"2017w21",2017-05-26,"Premium Petrol 95R","Importer cost",65.5423294498713,"NZD c/L","Final"
"2017w21",2017-05-26,"Premium Petrol 95R","Price excluding tax",106.149940030984,"NZD c/L","Final"
"2017w21",2017-05-26,"Premium Petrol 95R","ETS",2.684,"NZD c/L","Final"
"2017w21",2017-05-26,"Premium Petrol 95R","GST",26.4176910046475,"NZD c/L","Final"
"2017w21",2017-05-26,"Premium Petrol 95R","Taxes",67.284,"NZD c/L","Final"
"2017w21",2017-05-26,"Premium Petrol 95R","Board price",210.9,"NZD c/L","Final"
"2017w21",2017-05-26,"Premium Petrol 95R","Adjusted retail price",202.535631035631,"NZD c/L","Final"
"2017w21",2017-05-26,"Premium Petrol 95R","Importer margin",40.6076105811122,"NZD c/L","Final"
"2017w21",2017-05-26,"Premium Petrol 95R","Importer margin trend",40.6482218782245,"NZD c/L","Final"
"2017w22",2017-06-02,"NA","Dubai crude price",49.32,"USD/bbl","Final"
"2017w22",2017-06-02,"NA","Dubai crude price",69.7931112557666,"NZD/bbl","Final"
"2017w22",2017-06-02,"NA","Exchange rate",0.70666,"USD/NZD","Final"
"2017w22",2017-06-02,"Diesel","Importer cost",58.5521498729435,"NZD c/L","Final"
"2017w22",2017-06-02,"Diesel","Price excluding tax",97.7169252747253,"NZD c/L","Final"
"2017w22",2017-06-02,"Diesel","ETS",3.0278,"NZD c/L","Final"
"2017w22",2017-06-02,"Diesel","GST",15.1912087912088,"NZD c/L","Final"
"2017w22",2017-06-02,"Diesel","Taxes",0.53,"NZD c/L","Final"
"2017w22",2017-06-02,"Diesel","Board price",131.9,"NZD c/L","Final"
"2017w22",2017-06-02,"Diesel","Adjusted retail price",116.465934065934,"NZD c/L","Final"
"2017w22",2017-06-02,"Diesel","Importer margin",39.1647754017818,"NZD c/L","Final"
"2017w22",2017-06-02,"Diesel","Importer margin trend",35.7873242884529,"NZD c/L","Final"
"2017w22",2017-06-02,"Regular Petrol","Importer cost",62.084122270394,"NZD c/L","Final"
"2017w22",2017-06-02,"Regular Petrol","Price excluding tax",92.8494861442905,"NZD c/L","Final"
"2017w22",2017-06-02,"Regular Petrol","ETS",2.6195,"NZD c/L","Final"
"2017w22",2017-06-02,"Regular Petrol","GST",24.4129479216436,"NZD c/L","Final"
"2017w22",2017-06-02,"Regular Petrol","Taxes",67.284,"NZD c/L","Final"
"2017w22",2017-06-02,"Regular Petrol","Board price",201.9,"NZD c/L","Final"
"2017w22",2017-06-02,"Regular Petrol","Adjusted retail price",187.165934065934,"NZD c/L","Final"
"2017w22",2017-06-02,"Regular Petrol","Importer margin",30.7653638738965,"NZD c/L","Final"
"2017w22",2017-06-02,"Regular Petrol","Importer margin trend",28.8988695706651,"NZD c/L","Final"
"2017w22",2017-06-02,"Premium Petrol 95R","Importer cost",63.302727395071,"NZD c/L","Final"
"2017w22",2017-06-02,"Premium Petrol 95R","Price excluding tax",106.149940030984,"NZD c/L","Final"
"2017w22",2017-06-02,"Premium Petrol 95R","ETS",2.684,"NZD c/L","Final"
"2017w22",2017-06-02,"Premium Petrol 95R","GST",26.4176910046475,"NZD c/L","Final"
"2017w22",2017-06-02,"Premium Petrol 95R","Taxes",67.284,"NZD c/L","Final"
"2017w22",2017-06-02,"Premium Petrol 95R","Board price",210.9,"NZD c/L","Final"
"2017w22",2017-06-02,"Premium Petrol 95R","Adjusted retail price",202.535631035631,"NZD c/L","Final"
"2017w22",2017-06-02,"Premium Petrol 95R","Importer margin",42.8472126359125,"NZD c/L","Final"
"2017w22",2017-06-02,"Premium Petrol 95R","Importer margin trend",40.6184524936834,"NZD c/L","Final"
"2017w23",2017-06-09,"NA","Dubai crude price",47.27,"USD/bbl","Final"
"2017w23",2017-06-09,"NA","Dubai crude price",65.7944185399123,"NZD/bbl","Final"
"2017w23",2017-06-09,"NA","Exchange rate",0.71845,"USD/NZD","Final"
"2017w23",2017-06-09,"Diesel","Importer cost",55.4157076385669,"NZD c/L","Final"
"2017w23",2017-06-09,"Diesel","Price excluding tax",97.7169252747253,"NZD c/L","Final"
"2017w23",2017-06-09,"Diesel","ETS",3.0278,"NZD c/L","Final"
"2017w23",2017-06-09,"Diesel","GST",15.1912087912088,"NZD c/L","Final"
"2017w23",2017-06-09,"Diesel","Taxes",0.53,"NZD c/L","Final"
"2017w23",2017-06-09,"Diesel","Board price",131.9,"NZD c/L","Final"
"2017w23",2017-06-09,"Diesel","Adjusted retail price",116.465934065934,"NZD c/L","Final"
"2017w23",2017-06-09,"Diesel","Importer margin",42.3012176361584,"NZD c/L","Final"
"2017w23",2017-06-09,"Diesel","Importer margin trend",35.7312185645228,"NZD c/L","Final"
"2017w23",2017-06-09,"Regular Petrol","Importer cost",58.8859776937304,"NZD c/L","Final"
"2017w23",2017-06-09,"Regular Petrol","Price excluding tax",92.8494861442905,"NZD c/L","Final"
"2017w23",2017-06-09,"Regular Petrol","ETS",2.6195,"NZD c/L","Final"
"2017w23",2017-06-09,"Regular Petrol","GST",24.4129479216436,"NZD c/L","Final"
"2017w23",2017-06-09,"Regular Petrol","Taxes",67.284,"NZD c/L","Final"
"2017w23",2017-06-09,"Regular Petrol","Board price",201.9,"NZD c/L","Final"
"2017w23",2017-06-09,"Regular Petrol","Adjusted retail price",187.165934065934,"NZD c/L","Final"
"2017w23",2017-06-09,"Regular Petrol","Importer margin",33.9635084505601,"NZD c/L","Final"
"2017w23",2017-06-09,"Regular Petrol","Importer margin trend",28.8926220642932,"NZD c/L","Final"
"2017w23",2017-06-09,"Premium Petrol 95R","Importer cost",60.0851659033651,"NZD c/L","Final"
"2017w23",2017-06-09,"Premium Petrol 95R","Price excluding tax",106.149940030984,"NZD c/L","Final"
"2017w23",2017-06-09,"Premium Petrol 95R","ETS",2.684,"NZD c/L","Final"
"2017w23",2017-06-09,"Premium Petrol 95R","GST",26.4176910046475,"NZD c/L","Final"
"2017w23",2017-06-09,"Premium Petrol 95R","Taxes",67.284,"NZD c/L","Final"
"2017w23",2017-06-09,"Premium Petrol 95R","Board price",210.9,"NZD c/L","Final"
"2017w23",2017-06-09,"Premium Petrol 95R","Adjusted retail price",202.535631035631,"NZD c/L","Final"
"2017w23",2017-06-09,"Premium Petrol 95R","Importer margin",46.0647741276184,"NZD c/L","Final"
"2017w23",2017-06-09,"Premium Petrol 95R","Importer margin trend",40.5886831091424,"NZD c/L","Final"
"2017w24",2017-06-16,"NA","Dubai crude price",46.18,"USD/bbl","Final"
"2017w24",2017-06-16,"NA","Dubai crude price",63.9842602599274,"NZD/bbl","Final"
"2017w24",2017-06-16,"NA","Exchange rate",0.72174,"USD/NZD","Final"
"2017w24",2017-06-16,"Diesel","Importer cost",54.8086933268654,"NZD c/L","Final"
"2017w24",2017-06-16,"Diesel","Price excluding tax",91.8784159579551,"NZD c/L","Final"
"2017w24",2017-06-16,"Diesel","ETS",3.0278,"NZD c/L","Final"
"2017w24",2017-06-16,"Diesel","GST",14.3154323936933,"NZD c/L","Final"
"2017w24",2017-06-16,"Diesel","Taxes",0.53,"NZD c/L","Final"
"2017w24",2017-06-16,"Diesel","Board price",125.185714285714,"NZD c/L","Final"
"2017w24",2017-06-16,"Diesel","Adjusted retail price",109.751648351648,"NZD c/L","Final"
"2017w24",2017-06-16,"Diesel","Importer margin",37.0697226310897,"NZD c/L","Final"
"2017w24",2017-06-16,"Diesel","Importer margin trend",35.6751128405927,"NZD c/L","Final"
"2017w24",2017-06-16,"Regular Petrol","Importer cost",56.4736964747047,"NZD c/L","Final"
"2017w24",2017-06-16,"Regular Petrol","Price excluding tax",87.0109768275203,"NZD c/L","Final"
"2017w24",2017-06-16,"Regular Petrol","ETS",2.6195,"NZD c/L","Final"
"2017w24",2017-06-16,"Regular Petrol","GST",23.537171524128,"NZD c/L","Final"
"2017w24",2017-06-16,"Regular Petrol","Taxes",67.284,"NZD c/L","Final"
"2017w24",2017-06-16,"Regular Petrol","Board price",195.185714285714,"NZD c/L","Final"
"2017w24",2017-06-16,"Regular Petrol","Adjusted retail price",180.451648351648,"NZD c/L","Final"
"2017w24",2017-06-16,"Regular Petrol","Importer margin",30.5372803528156,"NZD c/L","Final"
"2017w24",2017-06-16,"Regular Petrol","Importer margin trend",28.8863745579213,"NZD c/L","Final"
"2017w24",2017-06-16,"Premium Petrol 95R","Importer cost",57.6682854914194,"NZD c/L","Final"
"2017w24",2017-06-16,"Premium Petrol 95R","Price excluding tax",100.311430714213,"NZD c/L","Final"
"2017w24",2017-06-16,"Premium Petrol 95R","ETS",2.684,"NZD c/L","Final"
"2017w24",2017-06-16,"Premium Petrol 95R","GST",25.541914607132,"NZD c/L","Final"
"2017w24",2017-06-16,"Premium Petrol 95R","Taxes",67.284,"NZD c/L","Final"
"2017w24",2017-06-16,"Premium Petrol 95R","Board price",204.185714285714,"NZD c/L","Final"
"2017w24",2017-06-16,"Premium Petrol 95R","Adjusted retail price",195.821345321345,"NZD c/L","Final"
"2017w24",2017-06-16,"Premium Petrol 95R","Importer margin",42.6431452227939,"NZD c/L","Final"
"2017w24",2017-06-16,"Premium Petrol 95R","Importer margin trend",40.5589137246013,"NZD c/L","Final"
"2017w25",2017-06-23,"NA","Dubai crude price",44.56,"USD/bbl","Final"
"2017w25",2017-06-23,"NA","Dubai crude price",61.4451185879757,"NZD/bbl","Final"
"2017w25",2017-06-23,"NA","Exchange rate",0.7252,"USD/NZD","Final"
"2017w25",2017-06-23,"Diesel","Importer cost",53.4805937543522,"NZD c/L","Final"
"2017w25",2017-06-23,"Diesel","Price excluding tax",85.2945650262781,"NZD c/L","Final"
"2017w25",2017-06-23,"Diesel","ETS",3.0278,"NZD c/L","Final"
"2017w25",2017-06-23,"Diesel","GST",13.3278547539417,"NZD c/L","Final"
"2017w25",2017-06-23,"Diesel","Taxes",0.53,"NZD c/L","Final"
"2017w25",2017-06-23,"Diesel","Board price",117.614285714286,"NZD c/L","Final"
"2017w25",2017-06-23,"Diesel","Adjusted retail price",102.18021978022,"NZD c/L","Final"
"2017w25",2017-06-23,"Diesel","Importer margin",31.8139712719258,"NZD c/L","Final"
"2017w25",2017-06-23,"Diesel","Importer margin trend",35.6190071166625,"NZD c/L","Final"
"2017w25",2017-06-23,"Regular Petrol","Importer cost",54.8126717944776,"NZD c/L","Final"
"2017w25",2017-06-23,"Regular Petrol","Price excluding tax",80.4271258958433,"NZD c/L","Final"
"2017w25",2017-06-23,"Regular Petrol","ETS",2.6195,"NZD c/L","Final"
"2017w25",2017-06-23,"Regular Petrol","GST",22.5495938843765,"NZD c/L","Final"
"2017w25",2017-06-23,"Regular Petrol","Taxes",67.284,"NZD c/L","Final"
"2017w25",2017-06-23,"Regular Petrol","Board price",187.614285714286,"NZD c/L","Final"
"2017w25",2017-06-23,"Regular Petrol","Adjusted retail price",172.88021978022,"NZD c/L","Final"
"2017w25",2017-06-23,"Regular Petrol","Importer margin",25.6144541013657,"NZD c/L","Final"
"2017w25",2017-06-23,"Regular Petrol","Importer margin trend",28.8801270515495,"NZD c/L","Final"
"2017w25",2017-06-23,"Premium Petrol 95R","Importer cost",56.0047259476306,"NZD c/L","Final"
"2017w25",2017-06-23,"Premium Petrol 95R","Price excluding tax",93.7275797825363,"NZD c/L","Final"
"2017w25",2017-06-23,"Premium Petrol 95R","ETS",2.684,"NZD c/L","Final"
"2017w25",2017-06-23,"Premium Petrol 95R","GST",24.5543369673805,"NZD c/L","Final"
"2017w25",2017-06-23,"Premium Petrol 95R","Taxes",67.284,"NZD c/L","Final"
"2017w25",2017-06-23,"Premium Petrol 95R","Board price",196.614285714286,"NZD c/L","Final"
"2017w25",2017-06-23,"Premium Petrol 95R","Adjusted retail price",188.249916749917,"NZD c/L","Final"
"2017w25",2017-06-23,"Premium Petrol 95R","Importer margin",37.7228538349057,"NZD c/L","Final"
"2017w25",2017-06-23,"Premium Petrol 95R","Importer margin trend",40.5291443400602,"NZD c/L","Final"
"2017w26",2017-06-30,"NA","Dubai crude price",46.15,"USD/bbl","Final"
"2017w26",2017-06-30,"NA","Dubai crude price",63.2053248603046,"NZD/bbl","Final"
"2017w26",2017-06-30,"NA","Exchange rate",0.73016,"USD/NZD","Final"
"2017w26",2017-06-30,"Diesel","Importer cost",54.5259752325317,"NZD c/L","Final"
"2017w26",2017-06-30,"Diesel","Price excluding tax",84.0765095737641,"NZD c/L","Final"
"2017w26",2017-06-30,"Diesel","ETS",3.0278,"NZD c/L","Final"
"2017w26",2017-06-30,"Diesel","GST",13.1494321503503,"NZD c/L","Final"
"2017w26",2017-06-30,"Diesel","Taxes",0.558571428571429,"NZD c/L","Final"
"2017w26",2017-06-30,"Diesel","Board price",115.9,"NZD c/L","Final"
"2017w26",2017-06-30,"Diesel","Adjusted retail price",100.812313152686,"NZD c/L","Final"
"2017w26",2017-06-30,"Diesel","Importer margin",29.5505343412323,"NZD c/L","Final"
"2017w26",2017-06-30,"Diesel","Importer margin trend",35.5629013927324,"NZD c/L","Final"
"2017w26",2017-06-30,"Regular Petrol","Importer cost",55.6042230594243,"NZD c/L","Final"
"2017w26",2017-06-30,"Regular Petrol","Price excluding tax",79.7459864573719,"NZD c/L","Final"
"2017w26",2017-06-30,"Regular Petrol","ETS",2.6195,"NZD c/L","Final"
"2017w26",2017-06-30,"Regular Petrol","GST",22.4131372543201,"NZD c/L","Final"
"2017w26",2017-06-30,"Regular Petrol","Taxes",67.0554285714286,"NZD c/L","Final"
"2017w26",2017-06-30,"Regular Petrol","Board price",185.9,"NZD c/L","Final"
"2017w26",2017-06-30,"Regular Petrol","Adjusted retail price",171.834052283121,"NZD c/L","Final"
"2017w26",2017-06-30,"Regular Petrol","Importer margin",24.1417633979477,"NZD c/L","Final"
"2017w26",2017-06-30,"Regular Petrol","Importer margin trend",28.8738795451776,"NZD c/L","Final"
"2017w26",2017-06-30,"Premium Petrol 95R","Importer cost",56.7886081609395,"NZD c/L","Final"
"2017w26",2017-06-30,"Premium Petrol 95R","Price excluding tax",92.6737695366116,"NZD c/L","Final"
"2017w26",2017-06-30,"Premium Petrol 95R","ETS",2.684,"NZD c/L","Final"
"2017w26",2017-06-30,"Premium Petrol 95R","GST",24.361979716206,"NZD c/L","Final"
"2017w26",2017-06-30,"Premium Petrol 95R","Taxes",67.0554285714286,"NZD c/L","Final"
"2017w26",2017-06-30,"Premium Petrol 95R","Board price",194.9,"NZD c/L","Final"
"2017w26",2017-06-30,"Premium Petrol 95R","Adjusted retail price",186.775177824246,"NZD c/L","Final"
"2017w26",2017-06-30,"Premium Petrol 95R","Importer margin",35.885161375672,"NZD c/L","Final"
"2017w26",2017-06-30,"Premium Petrol 95R","Importer margin trend",40.4993749555192,"NZD c/L","Final"
"2017w27",2017-07-07,"NA","Dubai crude price",47.46,"USD/bbl","Final"
"2017w27",2017-07-07,"NA","Dubai crude price",65.1296829971182,"NZD/bbl","Final"
"2017w27",2017-07-07,"NA","Exchange rate",0.7287,"USD/NZD","Final"
"2017w27",2017-07-07,"Diesel","Importer cost",57.318661537571,"NZD c/L","Final"
"2017w27",2017-07-07,"Diesel","Price excluding tax",84.7580790170132,"NZD c/L","Final"
"2017w27",2017-07-07,"Diesel","ETS",3.0278,"NZD c/L","Final"
"2017w27",2017-07-07,"Diesel","GST",13.262381852552,"NZD c/L","Final"
"2017w27",2017-07-07,"Diesel","Taxes",0.63,"NZD c/L","Final"
"2017w27",2017-07-07,"Diesel","Board price",115.9,"NZD c/L","Final"
"2017w27",2017-07-07,"Diesel","Adjusted retail price",101.678260869565,"NZD c/L","Final"
"2017w27",2017-07-07,"Diesel","Importer margin",27.4394174794422,"NZD c/L","Final"
"2017w27",2017-07-07,"Diesel","Importer margin trend",35.4978289799037,"NZD c/L","Final"
"2017w27",2017-07-07,"Regular Petrol","Importer cost",57.1299675381047,"NZD c/L","Final"
"2017w27",2017-07-07,"Regular Petrol","Price excluding tax",81.7698459357278,"NZD c/L","Final"
"2017w27",2017-07-07,"Regular Petrol","ETS",2.6195,"NZD c/L","Final"
"2017w27",2017-07-07,"Regular Petrol","GST",22.6310018903592,"NZD c/L","Final"
"2017w27",2017-07-07,"Regular Petrol","Taxes",66.484,"NZD c/L","Final"
"2017w27",2017-07-07,"Regular Petrol","Board price",185.9,"NZD c/L","Final"
"2017w27",2017-07-07,"Regular Petrol","Adjusted retail price",173.504347826087,"NZD c/L","Final"
"2017w27",2017-07-07,"Regular Petrol","Importer margin",24.6398783976231,"NZD c/L","Final"
"2017w27",2017-07-07,"Regular Petrol","Importer margin trend",28.8758554080369,"NZD c/L","Final"
"2017w27",2017-07-07,"Premium Petrol 95R","Importer cost",58.5339638583832,"NZD c/L","Final"
"2017w27",2017-07-07,"Premium Petrol 95R","Price excluding tax",93.7659519963339,"NZD c/L","Final"
"2017w27",2017-07-07,"Premium Petrol 95R","ETS",2.684,"NZD c/L","Final"
"2017w27",2017-07-07,"Premium Petrol 95R","GST",24.4400927994501,"NZD c/L","Final"
"2017w27",2017-07-07,"Premium Petrol 95R","Taxes",66.484,"NZD c/L","Final"
"2017w27",2017-07-07,"Premium Petrol 95R","Board price",194.9,"NZD c/L","Final"
"2017w27",2017-07-07,"Premium Petrol 95R","Adjusted retail price",187.374044795784,"NZD c/L","Final"
"2017w27",2017-07-07,"Premium Petrol 95R","Importer margin",35.2319881379506,"NZD c/L","Final"
"2017w27",2017-07-07,"Premium Petrol 95R","Importer margin trend",40.462995771048,"NZD c/L","Final"
"2017w28",2017-07-14,"NA","Dubai crude price",46.55,"USD/bbl","Final"
"2017w28",2017-07-14,"NA","Dubai crude price",64.076092941306,"NZD/bbl","Final"
"2017w28",2017-07-14,"NA","Exchange rate",0.72648,"USD/NZD","Final"
"2017w28",2017-07-14,"Diesel","Importer cost",55.8362701615652,"NZD c/L","Final"
"2017w28",2017-07-14,"Diesel","Price excluding tax",84.7580790170132,"NZD c/L","Final"
"2017w28",2017-07-14,"Diesel","ETS",3.0278,"NZD c/L","Final"
"2017w28",2017-07-14,"Diesel","GST",13.262381852552,"NZD c/L","Final"
"2017w28",2017-07-14,"Diesel","Taxes",0.63,"NZD c/L","Final"
"2017w28",2017-07-14,"Diesel","Board price",115.9,"NZD c/L","Final"
"2017w28",2017-07-14,"Diesel","Adjusted retail price",101.678260869565,"NZD c/L","Final"
"2017w28",2017-07-14,"Diesel","Importer margin",28.9218088554481,"NZD c/L","Final"
"2017w28",2017-07-14,"Diesel","Importer margin trend",35.4327565670749,"NZD c/L","Final"
"2017w28",2017-07-14,"Regular Petrol","Importer cost",56.7282948305862,"NZD c/L","Final"
"2017w28",2017-07-14,"Regular Petrol","Price excluding tax",81.7698459357278,"NZD c/L","Final"
"2017w28",2017-07-14,"Regular Petrol","ETS",2.6195,"NZD c/L","Final"
"2017w28",2017-07-14,"Regular Petrol","GST",22.6310018903592,"NZD c/L","Final"
